article_id,model,strategy,is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,tp_core,fp_core,fn_core,precision_core,recall_core,f1_score_core,tp_policy_char,fp_policy_char,fn_policy_char,precision_policy_char,recall_policy_char,f1_score_policy_char,tp_compliance_char,fp_compliance_char,fn_compliance_char,precision_compliance_char,recall_compliance_char,f1_score_compliance_char,tp_actor,fp_actor,fn_actor,precision_actor,recall_actor,f1_score_actor,tp_other,fp_other,fn_other,precision_other,recall_other,f1_score_other,tp_time,fp_time,fn_time,precision_time,recall_time,f1_score_time,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,rel_contains_instrument_precision_contains_instrument,rel_contains_instrument_recall_contains_instrument,rel_contains_instrument_f1_score_contains_instrument,rel_contains_instrument_true_positives_contains_instrument,rel_contains_instrument_false_positives_contains_instrument,rel_contains_instrument_false_negatives_contains_instrument,rel_contains_objective_precision_contains_objective,rel_contains_objective_recall_contains_objective,rel_contains_objective_f1_score_contains_objective,rel_contains_objective_true_positives_contains_objective,rel_contains_objective_false_positives_contains_objective,rel_contains_objective_false_negatives_contains_objective,rel_contains_monitoring_form_precision_contains_monitoring_form,rel_contains_monitoring_form_recall_contains_monitoring_form,rel_contains_monitoring_form_f1_score_contains_monitoring_form,rel_contains_monitoring_form_true_positives_contains_monitoring_form,rel_contains_monitoring_form_false_positives_contains_monitoring_form,rel_contains_monitoring_form_false_negatives_contains_monitoring_form,rel_contains_sanctioning_form_precision_contains_sanctioning_form,rel_contains_sanctioning_form_recall_contains_sanctioning_form,rel_contains_sanctioning_form_f1_score_contains_sanctioning_form,rel_contains_sanctioning_form_true_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_negatives_contains_sanctioning_form,rel_addresses_precision_addresses,rel_addresses_recall_addresses,rel_addresses_f1_score_addresses,rel_addresses_true_positives_addresses,rel_addresses_false_positives_addresses,rel_addresses_false_negatives_addresses,triple_count,file_size,cleaned,fixed_jsonld,file_name,syntax_error_message,file_path
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,o3-mini-2025-01-31,few-shot,True,0,0.36363636363636365,0.8,0.5000000000000001,4,7,1,3,0,0,1.0,1.0,1.0,0,1,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,0.4166666666666667,1.0,0.5882352941176471,5,7,0,12,0.3333333333333333,0.8,0.47058823529411764,4,8,1,0.5,0.6666666666666666,0.5714285714285715,2,2,1,1.0,0,{},True,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1064,False,False,32006L0066_o3-mini-2025-01-31_few-shot_20250410_230814.ttl,File not generated or found,
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,o3-mini-2025-01-31,one-shot,True,0,0.45454545454545453,0.7142857142857143,0.5555555555555556,5,6,2,3,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0,0,2,0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,0.5833333333333334,0.875,0.7000000000000001,7,5,1,12,0.5833333333333334,0.875,0.7000000000000001,7,5,1,0.5,0.6666666666666666,0.5714285714285715,2,2,1,1.0,0,{},True,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,742,False,False,32006L0066_o3-mini-2025-01-31_one-shot_20250410_230805.ttl,File not generated or found,
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,deepseek-coder-v2:16b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,deepseek-coder-v2:16b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,deepseek-coder-v2:16b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,zero-shot,True,0,0.625,0.7142857142857143,0.6666666666666666,10,6,4,3,0,0,1.0,1.0,1.0,3,1,2,0.75,0.6,0.6666666666666665,2,0,0,1.0,1.0,1.0,2,2,0,0.5,1.0,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,0.8,0.8,0.8000000000000002,8,2,2,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,10,5,5,0.4,0.5,0.4444444444444445,2,3,2,1.0,0,{},True,19,0.75,0.6,0.6666666666666665,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,19,1176,False,False,32012L0027_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_zero-shot_20250420_232722.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,few-shot,True,0,0.6875,0.6875,0.6875,11,5,5,3,0,0,1.0,1.0,1.0,4,0,1,1.0,0.8,0.888888888888889,2,0,0,1.0,1.0,1.0,2,2,2,0.5,0.5,0.5,0,0,0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,1.0,0.8333333333333334,0.9090909090909091,10,0,2,10,0.8666666666666667,0.8125,0.8387096774193549,13,2,3,0.6,0.75,0.6666666666666665,3,2,1,1.0,0,{},True,21,1.0,0.8,0.888888888888889,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,21,1357,False,False,32012L0027_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_few-shot_20250420_232735.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,one-shot,True,0,0.6875,0.6470588235294118,0.6666666666666667,11,5,6,3,0,0,1.0,1.0,1.0,4,0,1,1.0,0.8,0.888888888888889,2,0,0,1.0,1.0,1.0,2,2,3,0.5,0.4,0.4444444444444445,0,0,0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,1.0,0.7692307692307693,0.8695652173913044,10,0,3,10,0.8666666666666667,0.8125,0.8387096774193549,13,2,3,0.6,0.75,0.6666666666666665,3,2,1,1.0,0,{},True,22,1.0,0.8,0.888888888888889,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,22,1404,False,False,32012L0027_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_one-shot_20250420_232729.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,gpt-4o-2024-08-06,zero-shot,True,0,0.5,0.4,0.4444444444444445,8,8,12,1,2,0,0.3333333333333333,1.0,0.5,4,0,0,1.0,1.0,1.0,1,1,1,0.5,0.5,0.5,2,2,5,0.5,0.2857142857142857,0.36363636363636365,0,0,6,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.9,0.5625,0.6923076923076923,9,1,7,10,0.6,0.5294117647058824,0.5625,9,6,8,0.2,1.0,0.33333333333333337,1,4,0,1.0,0,{},True,22,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,22,1555,False,False,32012L0027_gpt-4o-2024-08-06_zero-shot_20250409_111853.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,gpt-4o-2024-08-06,few-shot,True,0,0.5,0.5714285714285714,0.5333333333333333,8,8,6,3,0,0,1.0,1.0,1.0,1,3,1,0.25,0.5,0.3333333333333333,2,0,0,1.0,1.0,1.0,2,2,3,0.5,0.4,0.4444444444444445,0,0,0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,1.0,0.7692307692307693,0.8695652173913044,10,0,3,10,0.6,0.6428571428571429,0.6206896551724138,9,6,5,0.4,0.5,0.4444444444444445,2,3,2,1.0,0,{},True,19,0.25,0.5,0.3333333333333333,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,19,1329,False,False,32012L0027_gpt-4o-2024-08-06_few-shot_20250409_111901.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,gpt-4o-2024-08-06,one-shot,True,0,0.5,0.5,0.5,8,8,8,3,0,0,1.0,1.0,1.0,1,3,1,0.25,0.5,0.3333333333333333,2,0,0,1.0,1.0,1.0,2,2,5,0.5,0.2857142857142857,0.36363636363636365,0,0,0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,1.0,0.7692307692307693,0.8695652173913044,10,0,3,10,0.6,0.5625,0.5806451612903225,9,6,7,0.4,0.5,0.4444444444444445,2,3,2,1.0,0,{},True,21,0.25,0.5,0.3333333333333333,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,21,1410,False,False,32012L0027_gpt-4o-2024-08-06_one-shot_20250409_111857.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,llama3.1:70b,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1970,False,False,32012L0027_llama3.1:70b_zero-shot_20250409_224635.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix poli: <http://purl.org/olia/politema.owl#> .\n'...""",experiment-1/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08/32012L0027_llama3.1:70b_zero-shot_20250409_224635.ttl
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,llama3.1:70b,few-shot,True,0,0.0,0.0,0.0,0,16,23,0,3,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,23,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,5,10,0.0,0.0,0.0,0,15,2,0.0,0.0,0.0,0,5,11,1.0,0,{},True,23,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,4094,False,False,32012L0027_llama3.1:70b_few-shot_20250409_225004.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,llama3.1:70b,one-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4709,False,False,32012L0027_llama3.1:70b_one-shot_20250409_224825.ttl,"at line 13 of <>:
Bad syntax (Prefix ""dc:"" not bound) at ^ in:
""...b'fLabel ""Energy Audits and Energy Management Systems""@en ;\n  '^b'dc:description """"""\n    Member States shall promote the avail'...""",experiment-1/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08/32012L0027_llama3.1:70b_one-shot_20250409_224825.ttl
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,qwen2.5:32b,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4703,False,False,32012L0027_qwen2.5:32b_zero-shot_20250421_023333.ttl,"at line 35 of <>:
Bad syntax (expected directive or statement) at ^ in:
""...b'mmendations from energy audits and similar measures.\n"""""" .\n\n'^b'.'""",experiment-1/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08/32012L0027_qwen2.5:32b_zero-shot_20250421_023333.ttl
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,qwen2.5:32b,few-shot,True,0,0.0,0.0,0.0,0,16,9,0,3,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.1,0.14285714285714285,0.11764705882352941,1,9,6,10,0.0,0.0,0.0,0,15,4,0.0,0.0,0.0,0,5,2,1.0,0,{},True,9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,4740,False,False,32012L0027_qwen2.5:32b_few-shot_20250421_023733.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,qwen2.5:32b,one-shot,True,0,0.0,0.0,0.0,0,16,53,0,3,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,53,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.1,0.14285714285714285,0.11764705882352941,1,9,6,10,0.0,0.0,0.0,0,15,6,0.0,0.0,0.0,0,5,17,1.0,0,{},True,53,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53,5681,False,False,32012L0027_qwen2.5:32b_one-shot_20250421_023641.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,qwen2.5-coder:32b,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8660,False,False,32012L0027_qwen2.5-coder:32b_zero-shot_20250421_150746.ttl,"at line 72 of <>:
Bad syntax (expected directive or statement) at ^ in:
""...b'vider, on condition that the customer does not object."""""" .\n'^b'.'""",experiment-1/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08/32012L0027_qwen2.5-coder:32b_zero-shot_20250421_150746.ttl
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,qwen2.5-coder:32b,few-shot,True,0,0.0,0.0,0.0,0,16,34,0,3,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,34,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.1,0.09090909090909091,0.09523809523809525,1,9,10,10,0.0,0.0,0.0,0,15,15,0.0,0.0,0.0,0,5,10,1.0,0,{},True,34,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,5836,False,False,32012L0027_qwen2.5-coder:32b_few-shot_20250421_150951.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,16,34,0,3,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,34,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.1,0.09090909090909091,0.09523809523809525,1,9,10,10,0.0,0.0,0.0,0,15,15,0.0,0.0,0.0,0,5,10,1.0,0,{},True,34,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,5836,False,False,32012L0027_qwen2.5-coder:32b_one-shot_20250421_150849.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,o3-mini-2025-01-31,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4767,False,False,32012L0027_o3-mini-2025-01-31_zero-shot_20250410_230836.ttl,"at line 11 of <>:
Bad syntax (newline found in string literal) at ^ in:
""...b'.europa.eu/eli/dir/2012/27/oj> ;\n    rdfs:comment ""article 8'^b'\nenergy audits and energy management systems\n1.\xc2\xa0\xc2\xa0\xc2\xa0member '...""",experiment-1/results/EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08/32012L0027_o3-mini-2025-01-31_zero-shot_20250410_230836.ttl
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,o3-mini-2025-01-31,few-shot,True,0,0.1875,0.3,0.23076923076923075,3,13,7,3,0,0,1.0,1.0,1.0,0,4,1,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.5,0.625,0.5555555555555556,5,5,3,10,0.2,0.375,0.26086956521739135,3,12,5,0.4,0.4,0.4000000000000001,2,3,3,1.0,0,{},True,13,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,1164,False,False,32012L0027_o3-mini-2025-01-31_few-shot_20250410_230923.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,o3-mini-2025-01-31,one-shot,True,0,0.3125,0.4166666666666667,0.35714285714285715,5,11,7,3,0,0,1.0,1.0,1.0,0,4,2,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,1,3,0,0.25,1.0,0.4,0,0,4,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.6,0.6666666666666666,0.631578947368421,6,4,3,10,0.3333333333333333,0.5,0.4,5,10,5,0.4,0.4,0.4000000000000001,2,3,3,1.0,0,{},True,15,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,15,1121,False,False,32012L0027_o3-mini-2025-01-31_one-shot_20250410_230904.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,deepseek-coder-v2:16b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,deepseek-coder-v2:16b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,deepseek-coder-v2:16b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,zero-shot,True,0,0.5909090909090909,0.8125,0.6842105263157896,13,9,3,3,0,0,1.0,1.0,1.0,1,1,2,0.5,0.3333333333333333,0.4,2,0,0,1.0,1.0,1.0,3,2,1,0.6,0.75,0.6666666666666665,0,0,0,0.0,0.0,0.0,4,6,0,0.4,1.0,0.5714285714285715,0.9090909090909091,0.9090909090909091,0.9090909090909091,10,1,1,11,0.6086956521739131,0.875,0.717948717948718,14,9,2,0.5,1.0,0.6666666666666666,6,6,0,1.0,0,{},True,28,0.5,0.3333333333333333,0.4,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,28,1776,False,False,32018R1999_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_zero-shot_20250420_232743.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,few-shot,True,0,0.4090909090909091,0.8181818181818182,0.5454545454545455,9,13,2,3,0,0,1.0,1.0,1.0,1,1,0,0.5,1.0,0.6666666666666666,2,0,0,1.0,1.0,1.0,0,5,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,7,0,0.3,1.0,0.4615384615384615,0.7272727272727273,0.8,0.761904761904762,8,3,2,11,0.5217391304347826,1.0,0.6857142857142856,12,11,0,0.4166666666666667,1.0,0.5882352941176471,5,7,0,1.0,0,{},True,20,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,1378,False,False,32018R1999_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_few-shot_20250420_232759.ttl,File not generated or found,
